발생일시,관할해경서,발생해역,발생유형,발생원인,기상,사고선박수,구조인원,부상인원,사망인원,사고위치,위도,경도,선종,톤수,geometry
2013-11-05 17:00,동해,영해-EEZ,추진기장애,기타,양호,1.0,7.0,0.0,0.0,독도 북동 162마일,39.5,133.75,어선,9.77,POINT (133.75 39.5)
2013-11-05 01:15,속초,영해-EEZ,기관고장,기타,양호,1.0,10.0,0.0,0.0,주문진 남애리 동방 32마일,37.93333333333333,129.48333333333332,어선,29.0,POINT (129.48333333333332 37.93333333333333)
2013-11-04 05:45,동해,영해-EEZ,충돌,운항부주의,양호,2.0,7.0,0.0,0.0,동해 대진 동방 4.8마일,37.583333333333336,129.21666666666667,어선,9.77,POINT (129.21666666666667 37.583333333333336)
2013-11-04 01:15,인천,영해,전복,적재불량,양호,1.0,2.0,0.0,0.0,인천 옹진군 덕적도 서방 약 10해리 해상,37.266666666666666,125.8,어선,21.0,POINT (125.8 37.266666666666666)
2013-11-03 21:00,평택,협수로,충돌,운항부주의,양호,2.0,7.0,0.0,0.0,인천 옹진군 덕적면 울도 남방 1해리,37.00805555555556,125.99861111111112,어선,24.0,POINT (125.99861111111112 37.00805555555556)
2013-11-03 09:05,태안,영해,표류,연료고갈,양호,1.0,4.0,0.0,0.0,충남 태안군 안면읍 내파수도 인근 해상,36.454166666666666,126.29972222222223,모터보트,0.94,POINT (126.29972222222223 36.454166666666666)
2013-11-02 14:35,포항,영해,충돌,운항부주의,양호,2.0,28.0,0.0,0.0,축산 북동 7해리,36.53333333333333,129.56666666666666,화물선,22000.0,POINT (129.56666666666666 36.53333333333333)
2013-11-02 09:47,태안,영해,침수,정비불량,양호,1.0,2.0,0.0,0.0,충남 태안군 가의도리 목개도 인근 해상,36.64083333333333,126.12861111111111,어선,5.51,POINT (126.12861111111111 36.64083333333333)
2013-11-02 08:45,태안,항계내,표류,관리소홀,양호,1.0,2.0,0.0,0.0,충남 보령시 신흑동 대천해수욕장 인근 해상,36.33083333333333,126.50972222222222,모터보트,1.02,POINT (126.50972222222222 36.33083333333333)
2013-11-02 07:15,동해,항계내,충돌,운항부주의,양호,2.0,1.0,0.0,0.0,동해항 북방파제 북동 1.6마일 해상,37.519444444444446,129.17027777777778,화물선,40562.0,POINT (129.17027777777778 37.519444444444446)
2013-11-02 06:57,여수,영해,충돌,운항부주의,양호,2.0,16.0,0.0,0.0,여수시 거문도 남동방 약 9마일,33.916666666666664,127.46666666666667,어선,9.77,POINT (127.46666666666667 33.916666666666664)
2013-11-02 01:10,목포,협수로,침수,정비불량,양호,1.0,10.0,0.0,0.0,전남 신안군 신의면 고사도 동방 0.7해리,34.55277777777778,126.17222222222222,어선,9.77,POINT (126.17222222222222 34.55277777777778)
2013-11-01 16:18,포항,영해,침수,관리소홀,양호,1.0,2.0,0.0,0.0,구계 동방 7마일,36.25,129.53333333333333,어선,6.32,POINT (129.53333333333333 36.25)
2013-10-31 16:08,태안,항계내,화재,기타,양호,1.0,0.0,0.0,0.0,충남 태안군 안면읍 창기리 광신조선소,36.47027777777778,126.34194444444445,어선,38.0,POINT (126.34194444444445 36.47027777777778)
2013-10-31 06:20,인천,항계내,화재,관리소홀,양호,1.0,3.0,0.0,0.0,인천 중구 영종대교 남단 1.5해리 해상,37.5,126.58333333333333,어선,7.93,POINT (126.58333333333333 37.5)
2013-10-30 06:57,통영,영해,타기고장,정비불량,양호,1.0,5.0,0.0,0.0,통영시 욕지도 남방 36해리 해상,34.016666666666666,128.25,어선,12.0,POINT (128.25 34.016666666666666)
2013-10-29 13:58,울산,영해-EEZ,표류,기타,양호,1.0,8.0,0.0,0.0,간절곶 동방 24해리,35.266666666666666,129.83333333333334,어선,62.0,POINT (129.83333333333334 35.266666666666666)
2013-10-28 06:16,포항,영해,충돌,운항부주의,양호,2.0,14.0,1.0,0.0,경주시 읍천 북동 3해리,35.72027777777778,129.5211111111111,어선,9.16,POINT (129.5211111111111 35.72027777777778)
2013-10-28 04:00,서귀포,영해,좌초,운항부주의,양호,1.0,8.0,0.0,0.0,마라도 남동방 1.6해리(33-06.77N 126-16.34E),33.12138888888889,126.2761111111111,어선,89.06,POINT (126.2761111111111 33.12138888888889)
2013-10-27 10:45,태안,영해,기관고장,기타,양호,1.0,4.0,0.0,0.0,충남 보령시 오천면 원산도 인근 해상,36.38805555555555,126.43166666666667,모터보트,0.4,POINT (126.43166666666667 36.38805555555555)
2013-10-26 09:15,태안,영해,표류,기타,황천5급,1.0,4.0,0.0,0.0,충남 보령시 천북면 학성리 밤섬 인근 해상,36.42944444444444,126.47888888888889,고무보트,2.0,POINT (126.47888888888889 36.42944444444444)
2013-10-26 04:30,서귀포,영해,좌초,운항부주의,양호,1.0,2.0,1.0,0.0,서귀포시 위미리 지귀도 등대 앞 해상(33.13.48N 126-39.39E),33.23,126.66083333333333,어선,3.03,POINT (126.66083333333333 33.23)
2013-10-25 16:06,태안,영해,표류,기상악화,양호,1.0,9.0,0.0,0.0,충남 보령시 오천면 보령화력발전소 앞 해상,36.410833333333336,126.495,모터보트,0.96,POINT (126.495 36.410833333333336)
2013-10-25 10:50,포항,영해,기관고장,정비불량,풍랑주의보,1.0,8.0,0.0,0.0,구룡포 석병 동방 1.9해리,36.0,129.61666666666667,화물선,1435.0,POINT (129.61666666666667 36)
2013-10-21 14:50,목포,협수로,침수,정비불량,양호,1.0,1.0,0.0,0.0,전남 신안군 불무기도 동방 1.7해리,34.76277777777778,126.26444444444445,어선,4.99,POINT (126.26444444444445 34.76277777777778)
2013-10-21 10:11,태안,영해,기타,연료고갈,양호,1.0,7.0,0.0,0.0,충남 보령시 천북면 회덕항 서방 1해리 해상,36.43833333333333,126.51694444444445,모터보트,0.6,POINT (126.51694444444445 36.43833333333333)
2013-10-20 19:15,통영,영해,충돌,운항부주의,양호,2.0,18.0,3.0,0.0,통영시 용남면 해간도 부근해상,34.85,128.46666666666667,어선,84.0,POINT (128.46666666666667 34.85)
2013-10-20 13:15,군산,영해,기관고장,정비불량,양호,1.0,3.0,0.0,0.0,충남 서천군 홍원항 광암등대 인근 해상,36.15,126.48333333333333,고무보트,0.5,POINT (126.48333333333333 36.15)
2013-10-20 12:55,태안,영해,기관고장,기타,양호,1.0,2.0,0.0,0.0,충남 보령시 신흑동 보령화력발전소 앞 해상,36.19722222222222,126.375,어선,1.43,POINT (126.375 36.19722222222222)
2013-10-19 14:48,태안,영해,표류,정비불량,양호,1.0,5.0,0.0,0.0,충남 태안군 남면 거아도 인근 해상,36.595,126.24722222222222,고무보트,0.1,POINT (126.24722222222222 36.595)
2013-10-19 11:00,여수,항계내,화재,화기취급부주의,양호,1.0,0.0,0.0,0.0,여수 엑스포 내 여객선 터미널,34.7525,127.75055555555555,여객선,100.0,POINT (127.75055555555555 34.7525)
2013-10-18 15:59,완도,영해,침수,운항부주의,양호,1.0,1.0,0.0,0.0,"완도읍 신지면 가인리 앞 해상(34-17.815N,126-51.932E)",34.28333333333333,126.85,어선,4.16,POINT (126.85 34.28333333333333)
2013-10-18 15:50,서귀포,공해,기관고장,정비불량,양호,1.0,9.0,0.0,0.0,서귀 남서 215해리(29-45N 125-25E),29.75,125.41666666666667,어선,29.0,POINT (125.41666666666667 29.75)
2013-10-18 05:30,목포,영해,충돌,운항부주의,양호,2.0,20.0,0.0,0.0,전남 신안군 칠발도 북방 1.5해리 해상,34.82222222222222,125.79611111111112,어선,9.77,POINT (125.79611111111112 34.82222222222222)
2013-10-18 02:17,통영,영해,충돌,운항부주의,양호,2.0,18.0,1.0,0.0,남해군 남해도 남동방 약 3.5해리 해상,34.68333333333333,128.11666666666667,어선,47.0,POINT (128.11666666666667 34.68333333333333)
2013-10-17 06:06,인천,영해,침수,운항부주의,양호,1.0,2.0,0.0,0.0,인천 중구 무의도 북동방 4해리 해상,37.409444444444446,126.49305555555556,어선,4.55,POINT (126.49305555555556 37.409444444444446)
2013-10-15 15:55,제주,EEZ 30마일 이내,기관고장,정비불량,풍랑경보,2.0,11.0,0.0,0.0,이어도 서방 22해리(32-05.14N 124-44.9E),32.08722222222222,124.73583333333333,유조선,499.0,POINT (124.73583333333333 32.08722222222222)
2013-10-15 13:46,포항,항계내,기타,기상악화,풍랑경보,1.0,8.0,0.0,9.0,영일만항 북방파제 끝단,36.11138888888889,129.4711111111111,화물선,8461.0,POINT (129.4711111111111 36.11138888888889)
2013-10-13 20:55,여수,영해,화재,관리소홀,양호,2.0,0.0,0.0,0.0,여수시 남면 화태도 마족선착장,34.58583333333333,127.7375,어선,2.99,POINT (127.7375 34.58583333333333)
2013-10-13 04:45,통영,영해,충돌,운항부주의,양호,2.0,37.0,0.0,0.0,통영시 매물도 남동방 4.5마일 해상,34.58638888888889,128.65666666666667,낚시어선,9.77,POINT (128.65666666666667 34.58638888888889)
2013-10-13 01:00,목포,영해,충돌,운항부주의,양호,2.0,26.0,0.0,0.0,전남 진도군 조도면 병풍도 남서 12해리,34.0,125.75,어선,47.0,POINT (125.75 34)
2013-10-12 22:00,통영,영해,충돌,운항부주의,양호,2.0,7.0,5.0,0.0,통영시 산양읍 연대도 북동 0.2마일 해상,34.74722222222222,128.40944444444443,어선,3.95,POINT (128.40944444444443 34.74722222222222)
2013-10-12 14:45,동해,영해-EEZ,기관고장,기타,양호,1.0,7.0,0.0,0.0,동해 묵호 어달 북동방 0.5마일 해상,37.9625,129.20888888888888,모터보트,3.0,POINT (129.20888888888888 37.9625)
2013-10-12 05:40,태안,영해,충돌,운항부주의,양호,2.0,13.0,1.0,0.0,충남 보령시 보령화력발전소 인근 해상,36.37361111111111,126.4925,낚시어선,4.82,POINT (126.4925 36.37361111111111)
2013-10-11 09:31,태안,항계내,추진기장애,기타,양호,1.0,5.0,0.0,0.0,충남 보령시 천북면 장온리 항 서방 500m 해상,36.38444444444445,126.46805555555555,모터보트,0.5,POINT (126.46805555555555 36.38444444444445)
2013-10-11 08:24,부산,항계내,침수,관리소홀,양호,1.0,1.0,0.0,0.0,부산 남외항 N-1묘지,35.077777777777776,129.0388888888889,기타,22.0,POINT (129.0388888888889 35.077777777777776)
2013-10-10 19:35,창원,영해,충돌,운항부주의,양호,2.0,5.0,0.0,0.0,창원시 진해구 죽곡 앞 해상,35.09916666666667,128.71083333333334,예부선,94.0,POINT (128.71083333333334 35.09916666666667)
2013-10-10 08:55,평택,항계내,기타,관리소홀,양호,1.0,0.0,0.0,0.0,경기 안산시 단원구 선감동 탄도항,37.13805555555555,126.67,모터보트,1.5,POINT (126.67 37.13805555555555)
2013-10-09 17:10,목포,협수로,기타,연료고갈,양호,1.0,2.0,0.0,0.0,전남 신안군 안좌면 담박도 인근 해상,34.71222222222222,126.07166666666667,어선,2.95,POINT (126.07166666666667 34.71222222222222)
2013-10-09 11:10,군산,영해,기관고장,정비불량,양호,1.0,16.0,0.0,0.0,충남 서천군 홍원항 서방 5마일,36.13333333333333,126.4,낚시어선,9.77,POINT (126.4 36.13333333333333)
2013-10-09 11:00,군산,영해,전복,운항부주의,양호,1.0,2.0,0.0,0.0,전북 고창군 심원면 미여도 남방 50m 해상,35.55,126.45,기타,0.2,POINT (126.45 35.55)
2013-10-09 09:08,태안,영해,충돌,운항부주의,양호,2.0,16.0,0.0,0.0,충남 태안군 근흥면 신진항 남서방 11해리,36.56666666666667,124.95,어선,59.0,POINT (124.95 36.56666666666667)
2013-10-09 07:00,창원,항계내,좌주,기타,태풍주의보,1.0,0.0,0.0,0.0,창원시 진해구 육군탄약창 인근부두 해상,35.11277777777778,128.69472222222223,기타,29.0,POINT (128.69472222222223 35.11277777777778)
2013-10-08 11:50,목포,협수로,좌주,운항부주의,양호,1.0,10.0,0.0,0.0,전남 신안군 임자도 남동방 7.5해리,34.96666666666667,125.41666666666667,어선,130.0,POINT (125.41666666666667 34.96666666666667)
2013-10-07 21:57,태안,영해,침수,기타,양호,1.0,0.0,0.0,0.0,충남 태안군 소원면 모항항 서방 2.4해리,36.77972222222222,126.07944444444445,예부선,2919.0,POINT (126.07944444444445 36.77972222222222)
2013-10-07 19:12,태안,영해,화재,기타,양호,1.0,3.0,0.0,0.0,충남 태안군 근흥면 신진항 북서방 15.5해리,36.833333333333336,125.86666666666666,어선,38.0,POINT (125.86666666666666 36.833333333333336)
2013-10-07 15:44,태안,영해,표류,기타,양호,1.0,0.0,0.0,0.0,충남 보령시 외연도 북서방 2.7해리,36.266666666666666,126.11666666666666,어선,1.66,POINT (126.11666666666666 36.266666666666666)
2013-10-07 14:55,군산,영해,추진기장애,운항부주의,양호,1.0,6.0,0.0,0.0,전남 영광군 안마도 북서 31해리,35.55833333333333,125.42,어선,21.0,POINT (125.42 35.55833333333333)
2013-10-07 07:58,포항,영해,전복,기상악화,양호,1.0,2.0,0.0,0.0,울진군 후포면 기성리 앞 1마일 해상,36.74166666666667,129.51527777777778,어선,3.0,POINT (129.51527777777778 36.74166666666667)
2013-10-06 13:32,인천,항계내,기관고장,정비불량,양호,1.0,5.0,0.0,0.0,인천 영종도 노랑섬 인근 해상,37.516666666666666,126.48611111111111,어선,1.41,POINT (126.48611111111111 37.516666666666666)
2013-10-06 09:15,태안,영해,추진기장애,기타,양호,1.0,13.0,0.0,0.0,충남 보령시 오천면 원산도 저두 북방 0.5해리,36.3775,126.45416666666667,낚시어선,5.03,POINT (126.45416666666667 36.3775)
2013-10-06 08:20,태안,영해,좌초,운항부주의,양호,1.0,17.0,0.0,0.0,충남 보령시 대천항 북서방 5.5해리,36.38333333333333,126.41666666666667,낚시어선,7.93,POINT (126.41666666666667 36.38333333333333)
2013-10-06 07:20,태안,영해,추진기장애,기타,양호,1.0,4.0,0.0,0.0,충남 보령시 오천면 영보리 보령화력발전소 앞 해상,36.36666666666667,126.45,고무보트,0.3,POINT (126.45 36.36666666666667)
2013-10-05 12:40,평택,협수로,기관고장,정비불량,양호,1.0,6.0,0.0,0.0,경기 화성시 서신면 입파도 인근해상,37.096944444444446,126.54027777777777,모터보트,2.78,POINT (126.54027777777777 37.096944444444446)
2013-10-04 10:05,부산,영해,추진기장애,정비불량,양호,1.0,1.0,0.0,0.0,부산 목도 주변해상,34.98694444444445,128.98722222222221,모터보트,0.3,POINT (128.98722222222221 34.98694444444445)
2013-10-04 07:45,태안,영해,충돌,운항부주의,양호,2.0,6.0,0.0,0.0,충남 보령시 신흑동 다슬기암,36.266666666666666,126.46666666666667,어선,1.89,POINT (126.46666666666667 36.266666666666666)
2013-10-04 07:35,목포,협수로,추진기장애,운항부주의,양호,1.0,6.0,0.0,0.0,전남 진도군 하조도 ~ 서망항 사이,34.31722222222222,126.10777777777778,요트,4.0,POINT (126.10777777777778 34.31722222222222)
2013-10-04 04:30,서귀포,영해-EEZ,충돌,운항부주의,양호,2.0,31.0,0.0,0.0,"서귀 남방 13해리(33-01N, 126-43E)",33.016666666666666,126.71666666666667,화물선,88586.0,POINT (126.71666666666667 33.016666666666666)
2013-10-03 15:54,태안,영해,기관고장,정비불량,양호,1.0,3.0,0.0,0.0,충남 홍성군 남당리 죽도 앞 해상,36.493611111111115,126.46861111111112,모터보트,2.0,POINT (126.46861111111112 36.493611111111115)
2013-10-03 14:30,동해,영해-EEZ,표류,기타,양호,1.0,5.0,0.0,0.0,강릉시 통일안보공원 약100m해상,37.7225,129.00194444444443,모터보트,2.8,POINT (129.00194444444443 37.7225)
2013-10-03 13:08,태안,영해,좌초,기타,양호,1.0,6.0,0.0,0.0,충남 보령시 오천면 대천항 북서방 8해리 해상,36.45111111111111,126.46777777777778,모터보트,0.5,POINT (126.46777777777778 36.45111111111111)
2013-10-03 07:26,목포,영해-EEZ,화재,기타,양호,1.0,0.0,0.0,0.0,전남 신안군 흑산면 가거도 서방 32해리,34.1,124.47055555555555,어선,0.0,POINT (124.47055555555555 34.1)
2013-10-02 20:43,목포,항계내,침수,관리소홀,양호,1.0,0.0,0.0,0.0,전남 목포시 북항 소형선박물양장,34.80555555555556,126.36416666666666,어선,2.51,POINT (126.36416666666666 34.80555555555556)
2013-10-02 14:08,포항,항계내,충돌,운항부주의,양호,2.0,22.0,0.0,0.0,읍천 북동 5.5해리,35.7,129.58333333333334,유조선,12819.0,POINT (129.58333333333334 35.7)
2013-10-02 06:30,인천,영해,추진기장애,운항부주의,양호,1.0,4.0,0.0,0.0,인천 옹진군 덕적면 선미도 북서방 12.7해리 해상,37.45305555555556,125.92555555555556,어선,21.0,POINT (125.92555555555556 37.45305555555556)
2013-10-01 22:43,부산,항계내,충돌,운항부주의,양호,2.0,29.0,0.0,0.0,부산 태종대 동방 2.5마일,35.05555555555556,129.16055555555556,화물선,25836.0,POINT (129.16055555555556 35.05555555555556)
2013-10-01 14:30,군산,영해,좌초,운항부주의,양호,1.0,4.0,0.0,0.0,군산시 옥도면 개야도 북방 2.5해리,36.083333333333336,126.56666666666666,기타,67.0,POINT (126.56666666666666 36.083333333333336)
2013-09-29 09:16,제주,영해,기관고장,정비불량,양호,1.0,8.0,0.0,0.0,우도 북동 18마일(33-37N 127-19E),33.61666666666667,127.31666666666666,어선,17.0,POINT (127.31666666666666 33.61666666666667)
2013-09-29 07:48,부산,영해,표류,운항부주의,양호,1.0,1.0,0.0,0.0,부산 공수항 입구 주변 해상,35.18083333333333,129.2275,고무보트,0.5,POINT (129.2275 35.18083333333333)
2013-09-29 04:00,목포,영해,기관고장,정비불량,양호,1.0,10.0,0.0,0.0,전남 신안군 흑산면 가거도 동방 8.9해리,34.102222222222224,125.32138888888889,어선,9.77,POINT (125.32138888888889 34.102222222222224)
2013-09-28 14:48,목포,영해,기관고장,정비불량,양호,1.0,15.0,0.0,0.0,전남 영광군 안마도 동방 5해리,35.352222222222224,126.13444444444444,낚시어선,9.77,POINT (126.13444444444444 35.352222222222224)
2013-09-28 11:05,군산,영해,기관고장,정비불량,양호,1.0,3.0,0.0,0.0,서천군 홍원항 광암등대로부터 약 5마일 해상,36.15083333333333,126.40666666666667,고무보트,0.5,POINT (126.40666666666667 36.15083333333333)
2013-09-28 09:54,군산,영해,충돌,운항부주의,양호,2.0,4.0,0.0,0.0,군산시 옥도면 개야도 남서방 1해리,36.03138888888889,126.53416666666666,어선,2.6,POINT (126.53416666666666 36.03138888888889)
2013-09-28 07:40,태안,영해,충돌,운항부주의,양호,2.0,9.0,0.0,0.0,충남 보령시 천북면 천북항 2해리 앞 해상,36.450833333333335,126.43527777777778,낚시어선,2.9,POINT (126.43527777777778 36.450833333333335)
2013-09-27 17:55,목포,항계내,기관고장,정비불량,양호,1.0,1.0,0.0,0.0,전남 목포시 장좌도 ~ 북항개발지구 사이 해상,34.79527777777778,126.3425,어선,0.89,POINT (126.3425 34.79527777777778)
